Rank,Title,Author,Publisher,PublishDate,Price,Rating,ReviewCount,Link
343,마인크래프트 서바이벌 핸드북,"Mojang Studio, 이주안",영진닷컴,2022년 12월,10800,9.6,9,https://www.yes24.com/product/goods/116208355
344,마인크래프트 레드스톤 핸드북,"Mojang Studio, 이주안",영진닷컴,2022년 12월,10800,9.7,6,https://www.yes24.com/product/goods/116208304
345,코딩 자율학습 HTML + CSS + 자바스크립트,김기수,길벗,2022년 04월,24300,9.8,196,https://www.yes24.com/product/goods/108748709
346,된다! 사각사각 아이패드 드로잉 with 프로크리에이트,"레이나, 임예진, 캘리스마인드",이지스퍼블리싱,2021년 06월,21600,9.7,39,https://www.yes24.com/product/goods/102101600
347,데이터 과학을 위한 통계,"피터 브루스, 앤드루 브루스, 피터 게데크, 이준용",한빛미디어,2021년 05월,30600,9.5,19,https://www.yes24.com/product/goods/99942893
348,수학대백과사전,"구라모토 다카후미, 린커넥터",동양북스(동양books),2020년 12월,16200,9.3,30,https://www.yes24.com/product/goods/96375165
349,최강 브롤러 전략 가이드북,제이슨 리치,서울문화사,2020년 02월,14220,9.3,38,https://www.yes24.com/product/goods/89308097
350,그림으로 배우는 네트워크 원리,"Gene, 김성훈",영진닷컴,2020년 02월,14400,9.2,17,https://www.yes24.com/product/goods/88244509
351,된다! 7일 실무 엑셀,한정희,이지스퍼블리싱,2019년 07월,18000,9.8,100,https://www.yes24.com/product/goods/76182394
352,함께 자라기,김창준,인사이트(insight),2018년 11월,11700,9.3,61,https://www.yes24.com/product/goods/67350256
353,모두의 파이썬,이승찬,길벗,2018년 10월,10800,9.7,50,https://www.yes24.com/product/goods/66531799
354,게임 프로그래밍 패턴,"로버트 나이스트롬, 박일",한빛미디어,2016년 06월,31500,9.3,21,https://www.yes24.com/product/goods/27767709
355,Effective C++ 이펙티브 C++,"스콧 마이어스, 곽용재",프로텍미디어,2015년 03월,26000,9.1,16,https://www.yes24.com/product/goods/17525589
356,Clean Code 클린 코드,"로버트 C. 마틴, 박재호, 이해영",인사이트(insight),2013년 12월,29700,9.5,101,https://www.yes24.com/product/goods/11681152
357,좋아 보이는 것들의 비밀 Good Design 굿 디자인,최경원,길벗,2012년 03월,19800,9.5,26,https://www.yes24.com/product/goods/6430831
358,"디자인, 이렇게 하면 되나요? (최신 개정판)","오자와 하야토, 구수영",제이펍,2026년 06월,19620,10.0,5,https://www.yes24.com/product/goods/192090241
359,오렌지3 with 파이썬,"김현철, 김종혜, 박종화, 임진숙",생능북스,2026년 06월,28800,9.7,6,https://www.yes24.com/product/goods/191890082
360,AI기본법이 뭐길래,"노신정, 마작가",페스트북,2026년 06월,15300,,0,https://www.yes24.com/product/goods/191817076
361,파이썬의 도구들,정국진,영진닷컴,2026년 06월,21600,9.7,13,https://www.yes24.com/product/goods/191208982
362,AI 에이전트 개발과 운영 올인원 가이드,"온다 미노루, 오쓰보 유, 쓰카다 마사키, 두발타고",제이펍,2026년 06월,29700,10.0,1,https://www.yes24.com/product/goods/190278636
363,처음 시작하는 바이브 코딩,"사카이 마리코, KEITO, 고범석, 이한나",영진닷컴,2026년 06월,18000,9.8,29,https://www.yes24.com/product/goods/190272030
364,AI 에이전트 개발 완벽 입문,"에디 유, 김대규, 조경아, 김현지",위키북스,2026년 04월,37800,9.4,23,https://www.yes24.com/product/goods/186921504
365,네이버 블로그 AI 자동화 마케팅 with 챗GPT+Zapier+Make,조영빈,디지털북스,2025년 04월,18000,9.5,12,https://www.yes24.com/product/goods/145343581
366,나의 첫 노션 Notion 마스터북,이유미,비즈니스북스,2024년 07월,17550,9.7,54,https://www.yes24.com/product/goods/128724816
367,혼자 공부하는 자바스크립트,윤인성,한빛미디어,2021년 01월,21600,9.6,38,https://www.yes24.com/product/goods/96234546
368,게임 플레이북 어드벤처&슈팅,"김정윤, 김은정, 박형준, 이소진",열린책빵,2026년 07월,10800,,0,https://www.yes24.com/product/goods/193816813
369,왜 내가 쓰는 AI만 멍청해 보일까?,이한빛,생능북스,2026년 07월,15120,,0,https://www.yes24.com/product/goods/193816812
370,게임 플레이북 액션&퍼즐,"이소진, 박형준, 김은정, 김정윤",열린책빵,2026년 07월,10800,,0,https://www.yes24.com/product/goods/193814873
371,대치동 엄마들도 모르는 AI 활용법 1,"박찬두, 배은영(밸라쌤), 조현주, 오지성, 도윤서, 정보 더 보기/감추기, 박찬두, 배은영(밸라쌤), 조현주, 오지성, 도윤서, 한금화, 김찬곤, 이정화, 이종구",디지털콘텐츠그룹,2026년 07월,19800,,0,https://www.yes24.com/product/goods/193689689
372,나는 AI 에이전트 팀과 일한다,박현아,제이펍,2026년 07월,23400,,0,https://www.yes24.com/product/goods/193592364
373,SAP ABAP 이야기 1 - Home 서버 설치 및 ABAP 입문,김병순,BOOKK(부크크),2026년 07월,28000,,0,https://www.yes24.com/product/goods/193406835
374,무조건 승인되는 이모티콘 & 굿즈 만들기,백지수,시대인,2026년 07월,16200,,0,https://www.yes24.com/product/goods/193188006
375,고등학생을 위한 실습으로 배우는 데이터 과학,"윤태현, 나소영",삼양미디어,2026년 07월,22500,10.0,1,https://www.yes24.com/product/goods/193181272
376,Physical AI 지능제어 입문,박연묵,교우,2026년 07월,20000,,0,https://www.yes24.com/product/goods/193072395
377,AI와 사회정서학습,최철웅,커뮤니케이션북스,2026년 07월,12000,,0,https://www.yes24.com/product/goods/193051840
378,인간지능 : AI의 협업과 소버린 AI,"이헌구, 이동일",커뮤니케이션북스,2026년 07월,12000,,0,https://www.yes24.com/product/goods/193051838
379,AWS 교과서,"서종호, 김원일, 김석필",길벗,2026년 07월,34200,10.0,3,https://www.yes24.com/product/goods/192731324
380,AI도 모르는 글쓰기: 초안을 완성으로 바꾸는 AI 협업 글쓰기,정나래,한빛미디어,2026년 06월,19800,9.9,34,https://www.yes24.com/product/goods/192630667
381,공간 컴퓨팅: XR 인터랙션 디자인,박동윤,에이콘출판사,2026년 06월,30600,,0,https://www.yes24.com/product/goods/192123866
382,AI 3D 모델링,양영민,비엘북스,2026년 06월,22500,,0,https://www.yes24.com/product/goods/190997764
383,퇴근을 앞당기는 AI 업무 활용 루틴,오언주,시대인,2026년 06월,17100,10.0,10,https://www.yes24.com/product/goods/190823476
384,청소년을 위한 바로 써먹는 필수 AI 활용법,김환,알파에듀,2026년 06월,15120,10.0,16,https://www.yes24.com/product/goods/190365713
385,이것이 멀티 에이전트다,서지영,한빛미디어,2026년 06월,31500,9.4,10,https://www.yes24.com/product/goods/190213684
386,한 권으로 끝내는 AI 자동화,"최재용, 이요셉, 이신우, 최금선, 박경희, 정보 더 보기/감추기, 최재용, 이요셉, 이신우, 최금선, 박경희, 유미경, 한주은, 오영주, 정은진, 김진수",두온교육(주),2026년 05월,19800,10.0,5,https://www.yes24.com/product/goods/190213378
387,기업 AI자동화를 위한 클로드 AI활용,"최재용, 박경희, 신진주, 임기정, 권혁용, 정보 더 보기/감추기, 최재용, 박경희, 신진주, 임기정, 권혁용, 김진수, 최동진, 김진선",미디어북,2026년 05월,20000,,0,https://www.yes24.com/product/goods/190211456
388,트랜스포머 아키텍처로 배우는 AI 에이전트 with 랭체인 & 랭그래프,장철원,한빛미디어,2026년 05월,35100,9.3,3,https://www.yes24.com/product/goods/189759363
389,LLMOps 완벽 가이드,"아비 아리안, 박조은, 박주환",한빛미디어,2026년 05월,28800,8.4,5,https://www.yes24.com/product/goods/189753516
390,바이브코딩으로 진짜 웹 서비스 하나를 끝까지 만든다!,"이상용, 정동진",앤써북,2026년 05월,16920,,0,https://www.yes24.com/product/goods/189663337
391,"3주 완성 초등 AI 웹툰 With 투닝, 망고툰",한송이,서사원주니어,2026년 05월,18000,10.0,40,https://www.yes24.com/product/goods/189360735
392,나는 왜 개발자 말이 어려울까?,이프로,경이로움,2026년 05월,19800,10.0,2,https://www.yes24.com/product/goods/189212974
393,Do it! 바이브 코딩 + 안티그래비티,조준수,이지스퍼블리싱,2026년 05월,21600,9.9,16,https://www.yes24.com/product/goods/189188156
394,중국 휴머노이드 로봇,김종문,다빈치books,2026년 05월,19800,10.0,7,https://www.yes24.com/product/goods/188189600
395,몰입을 설계하는 게임 기획,"쉬웨이훙, 권유라",제이펍,2026년 04월,25200,,0,https://www.yes24.com/product/goods/187043716
396,퇴근이 빨라지는 제미나이 & 노트북LM 업무 자동화 정석 엑셀 X AI,권현욱,디지털북스,2026년 04월,19800,10.0,6,https://www.yes24.com/product/goods/187039263
397,그림으로 이해하는 AWS 구조와 기술,"오가사와라 시게타카, 박광수",길벗,2026년 04월,23400,9.2,44,https://www.yes24.com/product/goods/186524948
398,코지마 히데오의 게임론,"브라이언 히카리 하츠하임, 문성호",AK(에이케이 커뮤니케이션즈),2026년 04월,20710,9.8,9,https://www.yes24.com/product/goods/185767661
399,F1 용어집 1211,윤재수,골든래빗,2026년 04월,60000,10.0,2,https://www.yes24.com/product/goods/185717805
400,혼자 해도 프로 선생님처럼 잘 만드는 학교 수업 자료 with 미리캔버스,"김태훈, 손민지, 유수근",한빛미디어,2026년 04월,20700,10.0,69,https://www.yes24.com/product/goods/185639310
401,AI로 만드는 노래와 뮤직비디오,전진규,시대인,2026년 04월,12600,9.8,13,https://www.yes24.com/product/goods/184478218
402,AI 프로덕트는 어떻게 만들어지는가,"류인태, 김예림, 임나정",한빛미디어,2026년 04월,22500,8.9,9,https://www.yes24.com/product/goods/184402508
403,젠스파크 Genspark AI 콘텐츠 공장,조영빈,디지털북스,2026년 04월,18000,8.0,2,https://www.yes24.com/product/goods/184283938
404,앗싸 나도 되네! 오늘부터 바로 써먹는 AI 보험영업 활용법,조대수,재노북스,2026년 03월,25200,10.0,1,https://www.yes24.com/product/goods/183756523
405,누구나 쉽게 배우는 영상 편집 with 캡컷 PC 버전,김수진,아티오,2026년 04월,12600,,0,https://www.yes24.com/product/goods/183753179
406,맛있는 디자인 프리미어 프로 CC 2026,"심수진, 윤성우",한빛미디어,2026년 04월,24300,9.8,36,https://www.yes24.com/product/goods/183747150
407,네이버 블로그 첫걸음,전진수,혜지원,2026년 03월,15300,9.8,9,https://www.yes24.com/product/goods/183706883
408,"어쨌든, 에이전틱 코딩","코다프레스, 양희은",인사이트(insight),2026년 04월,22500,8.0,2,https://www.yes24.com/product/goods/183651449
409,스프링 AI 인 액션,"크레이그 월즈, 류광, 307번역랩",위키북스,2026년 04월,28800,,0,https://www.yes24.com/product/goods/183640934
410,이것이 리눅스다 with Rocky Linux 10,우재남,한빛미디어,2026년 03월,36000,9.8,12,https://www.yes24.com/product/goods/182750165
411,Logic Pro 로직 프로 12,최이진,노하우(도서출판),2026년 04월,29700,,0,https://www.yes24.com/product/goods/182625671
412,학업과 취업을 위한 제미나이 노트북LM으로 무엇이든 만들 수 있다,"전다희, 황우현",광문각출판미디어,2026년 02월,22000,9.6,15,https://www.yes24.com/product/goods/182526149
413,SQL TUNER for PostgreSQL,유일환,디비안(DBian),2026년 03월,39000,,0,https://www.yes24.com/product/goods/180515096
414,AI 중심 대학,장준호,연암사,2026년 03월,17010,10.0,8,https://www.yes24.com/product/goods/180489490
415,파이토치로 배우는 LLM & AI,"로런스 모로니, 박해선",한빛미디어,2026년 03월,32400,10.0,3,https://www.yes24.com/product/goods/180488781
416,AI 워커스: 리디자인,김아람,스마트북스,2026년 03월,22500,10.0,5,https://www.yes24.com/product/goods/180386716
417,한 입 크기로 잘라 먹는 리액트,이정환,인사이트(insight),2026년 02월,29700,10.0,1,https://www.yes24.com/product/goods/179604283
418,지속 가능한 프런트엔드 엔지니어링,이문기,위키북스,2026년 02월,25200,,0,https://www.yes24.com/product/goods/179587739
419,누구나 아는 나만 모르는 챗GPT(개정판) : 세상에서 가장 쉬운 챗GPT & AI 입문서,이성원,한빛미디어,2026년 02월,17100,9.6,33,https://www.yes24.com/product/goods/177894447
420,교실로 온 ON 제미나이,"박찬, 김병석, 전수연, 김지용, 구현희, 정보 더 보기/감추기, 박찬, 김병석, 전수연, 김지용, 구현희, 전채원, 홍찬우, 임채원",다빈치books,2026년 03월,19800,10.0,13,https://www.yes24.com/product/goods/177808924
421,나노바나나로 AI툰 제작하기,김한재,비엘북스,2026년 02월,28800,10.0,14,https://www.yes24.com/product/goods/177114666
422,처음이지만 프로처럼 쓰는 캔바 (Canva),정다은(시재),디지털북스,2026년 03월,27000,10.0,1,https://www.yes24.com/product/goods/177077802
423,바로 배워 바로 쓰는 챗봇 수업디자인 A~Z,"김은현, 박소현, 백진희, 이서연, 이유진, 정보 더 보기/감추기, 김은현, 박소현, 백진희, 이서연, 이유진, 이효진, 정은서",앤써북,2026년 01월,21600,10.0,9,https://www.yes24.com/product/goods/175490511
424,제대로 알고 쓰는 논문 통계분석 with 파이썬&머신러닝,노경섭,한빛아카데미,2026년 01월,38000,,0,https://www.yes24.com/product/goods/175122536
425,심리상담과 AI의 융합,이혜숙,커뮤니케이션북스,2026년 01월,12000,,0,https://www.yes24.com/product/goods/175110073
426,AI 투자 버블이 온다,"클라우디아 로드니, Dalgas Lab",글로벌콘텐츠,2026년 01월,22500,9.8,16,https://www.yes24.com/product/goods/174965851
427,왕초보 시니어도 쉽게 따라 하는 챗GPT 사용법,"곽민철, 정희철",생능북스,2026년 01월,15120,9.8,40,https://www.yes24.com/product/goods/174707316
428,처음 배우는 유니티 6 2D 게임 만들기,고정운,시대인,2026년 01월,43200,9.8,11,https://www.yes24.com/product/goods/174184626
429,"API부터 메시징까지, 실무 백엔드 개발자가 알아야 할 5가지 핵심 원리",김준서,콩콩 컴퍼니,2025년 12월,19500,,0,https://www.yes24.com/product/goods/173934664
430,포토샵+일러스트레이터 CC 2026 무작정 따라하기,"문수민, 민지영, 앤미디어, 전은재",길벗,2026년 01월,23400,9.8,62,https://www.yes24.com/product/goods/170998602
431,LLM을 위한 프롬프트 엔지니어링,"존 베리먼, 앨버트 지글러, 김정인",제이펍,2026년 01월,25200,9.7,7,https://www.yes24.com/product/goods/170504549
432,컴퓨팅 사고와 정보과학 : 2025년도 기출문제집(중·고등학생용),한국비버챌린지 (Bebras Korea),생능출판사,2025년 12월,13500,10.0,4,https://www.yes24.com/product/goods/168654454
433,AI와 음악 교육,윤관기,커뮤니케이션북스,2025년 12월,12000,,0,https://www.yes24.com/product/goods/168635560
434,AI 잘 쓰는 디자이너,전하린,이지스퍼블리싱,2025년 12월,18900,10.0,11,https://www.yes24.com/product/goods/168263935
435,소프트웨어 아키텍처 The Basics,"마크 리처즈, 닐 포드, 류광, 307번역랩",한빛미디어,2025년 11월,38700,9.9,15,https://www.yes24.com/product/goods/167431026
436,파이썬으로 시작하는 인공지능 기초 수업,"채상미, 우범윤, 이준용",길벗,2025년 11월,22500,2.0,1,https://www.yes24.com/product/goods/167430900
437,일 잘하는 엔지니어의 생각 기법,"캐리 밀샙, 장현희",책만,2025년 11월,22500,9.7,13,https://www.yes24.com/product/goods/167405152
438,C# 스크립트를 활용한 유니티 6 개발,"렘 애퍼슨, 장세윤",에이콘출판사,2025년 11월,37800,6.4,5,https://www.yes24.com/product/goods/166394010
439,그림으로 이해하는 챗GPT 구조와 기술,"나카타니 슈요, 박광수",길벗,2025년 11월,21600,9.9,19,https://www.yes24.com/product/goods/162116171
440,바이브 코딩,이석현,아이콕스(iCox),2025년 11월,24300,,0,https://www.yes24.com/product/goods/161924116
441,PLAY! SOLIDWORKS 2026 ASSEM&DRAW BASIC,원동현,청담북스,2025년 10월,19000,,0,https://www.yes24.com/product/goods/161614247
442,PLAY! SOLIDWORKS 2026 PART BASIC,원동현,청담북스,2025년 10월,20900,,0,https://www.yes24.com/product/goods/161611894
443,"챗GPT, 저는 이렇게 쓰고 있어요",최소영,길벗,2025년 11월,16920,9.9,40,https://www.yes24.com/product/goods/160131631
444,똑똑한 파이썬,"황재호, 황예린",인포앤북,2025년 11월,19800,9.8,8,https://www.yes24.com/product/goods/159376881
445,가장 상세한 엑셀 함수 대백과,"쿠니모토 아츠코, 류승우",영진닷컴,2025년 10월,25200,10.0,22,https://www.yes24.com/product/goods/159171284
446,실무에 바로 쓰는 일잘러의 챗GPT 프롬프트 74가지,이석현,제이펍,2025년 10월,19800,10.0,49,https://www.yes24.com/product/goods/159060578
447,유니티 교과서,"김은철, 기타무라 마나미, 유세라",길벗,2025년 10월,29700,9.6,5,https://www.yes24.com/product/goods/158708037
448,스케치업 2025 with Ruby+Twinmotion,황두환,시대인,2025년 10월,25200,9.8,13,https://www.yes24.com/product/goods/157774663
449,된다! 네이버 스마트스토어,이경근,이지스퍼블리싱,2025년 10월,21600,10.0,10,https://www.yes24.com/product/goods/154288390
450,Do it! 커서로 시작하는 AI 코딩 입문,고경희,이지스퍼블리싱,2025년 09월,20700,9.9,20,https://www.yes24.com/product/goods/154286556
451,"돈 되는 AI, 어디서부터 무엇을 어떻게 해야 할까",장동인,리코멘드,2025년 09월,22500,9.7,7,https://www.yes24.com/product/goods/154254878
452,요즘 개발자를 위한 시스템 설계 수업,"디렌드라 신하, 테자스 초프라, 양문규",길벗,2025년 09월,31500,9.7,19,https://www.yes24.com/product/goods/154159841
453,마인크래프트 RPG 만들기,우마공 운영진,영진닷컴,2025년 09월,17820,10.0,11,https://www.yes24.com/product/goods/154102499
454,데이터 시각화와 탐색 with POWER BI 3rd,"마경근, 서주란",영진닷컴,2025년 09월,27000,10.0,13,https://www.yes24.com/product/goods/152443479
455,정지훈의 양자 컴퓨터 강의,정지훈,한빛미디어,2025년 08월,21600,9.5,23,https://www.yes24.com/product/goods/151789405
456,코딩 자율학습 리액트 프런트엔드 개발 입문,김기수,길벗,2025년 09월,37800,9.9,21,https://www.yes24.com/product/goods/151667493
457,챗GPT와 엑셀로 만드는 주식 & 암호화폐 자동매매 시스템,설근민,제이펍,2025년 08월,22500,9.8,9,https://www.yes24.com/product/goods/151170115
458,회사에서 바로 통하는 오토캐드 AutoCAD 2026,심미현,한빛미디어,2025년 08월,26100,9.7,19,https://www.yes24.com/product/goods/151041605
459,실전! 프로젝트로 배우는 딥러닝 컴퓨터비전,"김혜진, 왕진영",위키북스,2025년 08월,31500,10.0,2,https://www.yes24.com/product/goods/150619242
460,Do it! 알고리즘 코딩 테스트 C++ 편,김종관,이지스퍼블리싱,2025년 08월,35100,10.0,6,https://www.yes24.com/product/goods/150240159
461,AI와 심리상담,황매향,커뮤니케이션북스,2025년 08월,11400,,0,https://www.yes24.com/product/goods/149866394
462,모두의 인공지능 with 파이썬,이영호,길벗,2025년 07월,27000,10.0,14,https://www.yes24.com/product/goods/149224228
463,"암호, 비밀을 지키는 과학","파노스 루리다스, 안동현",프리렉,2025년 07월,19800,9.8,11,https://www.yes24.com/product/goods/148376804
464,시작하세요! 도커/쿠버네티스,용찬호,위키북스,2025년 07월,32400,10.0,3,https://www.yes24.com/product/goods/148124010
465,파인만의 컴퓨터 강의,"리처드 파인만, 토니 헤이, 서환수",한빛미디어,2025년 06월,26100,9.8,9,https://www.yes24.com/product/goods/147738180
466,C# 교과서,박용준,길벗,2025년 06월,35100,9.7,14,https://www.yes24.com/product/goods/147562377
467,픽셀 아트 마스터 컬렉션,"ZiMA, 나나미 유키, asaha, 아히루 히츠지, Zennyan, 정보 더 보기/감추기, ZiMA, 나나미 유키, asaha, 아히루 히츠지, Zennyan, m7kenji, 송지연",AK(에이케이 커뮤니케이션즈),2025년 05월,24220,8.0,2,https://www.yes24.com/product/goods/147057325
468,AI와 비판적 포스트휴머니즘,박휴용,커뮤니케이션북스,2025년 06월,12000,,0,https://www.yes24.com/product/goods/147056022
469,2022 개정과 IB 교육 철학을 적용한 초등 개념기반 탐구수업•서술형평가 설계와 실천,진경오,앤써북,2025년 05월,18900,9.8,12,https://www.yes24.com/product/goods/147034290
470,선생님을 위한 교육용 AI 챗봇 활용법,"임세범, 박지은, 나희정, 조정연",앤써북,2025년 06월,20250,10.0,10,https://www.yes24.com/product/goods/146929026
471,테디노트의 랭체인을 활용한 RAG 비법노트 : 기본편,이경록,리코멘드,2025년 05월,30600,10.0,1,https://www.yes24.com/product/goods/146874665
472,한 권으로 끝내는 직장인 필수 IT 지식,"정명림, 김효섭, 박준영, 이수현, 박지은, 정보 더 보기/감추기, 정명림, 김효섭, 박준영, 이수현, 박지은, 이지성",비제이퍼블릭(BJ퍼블릭),2025년 05월,24750,9.4,16,https://www.yes24.com/product/goods/146529227
473,59가지 통계학 궁금증 완전 정복,황성원,길벗,2025년 05월,21600,10.0,14,https://www.yes24.com/product/goods/146344298
474,러닝 랭체인,"메이오 오신, 누노 캄포스, 강민혁",한빛미디어,2025년 05월,25200,9.5,26,https://www.yes24.com/product/goods/146327472
475,코딩 자율학습 컴퓨터 구조와 운영체제,기술노트 알렉,길벗,2025년 05월,23400,10.0,20,https://www.yes24.com/product/goods/146051138
476,AI x 창의성: 미술·혁신·교육,박지숙,아트브릿지,2025년 04월,17820,,0,https://www.yes24.com/product/goods/145967474
477,모두의 딥러닝,조태호,길벗,2025년 04월,26100,10.0,13,https://www.yes24.com/product/goods/145612410
478,맥킨지의 로지컬 라이팅,"아카바 유지, 이지현",유엑스리뷰,2025년 04월,20700,9.7,33,https://www.yes24.com/product/goods/145239043
479,예제로 배우는 C++ STL,"빌 와인먼, 유동환",영진닷컴,2025년 04월,29700,9.5,11,https://www.yes24.com/product/goods/144980037
480,생성 AI를 활용한 나만의 콘텐츠 만들기,김민후,영진닷컴,2025년 04월,22500,10.0,5,https://www.yes24.com/product/goods/144687205
481,된다! 업무에 바로 쓰는 구글 활용법,이광희,이지스퍼블리싱,2025년 04월,18900,10.0,18,https://www.yes24.com/product/goods/144253147
482,쉽고 빠르게 익히는 실전 LLM,"시난 오즈데미르, 신병훈",한빛미디어,2025년 03월,27000,8.4,14,https://www.yes24.com/product/goods/144087363
483,챗GPT 일타강사의 직장인 업무 만렙 공략집,이승필,한빛미디어,2025년 03월,21600,9.2,31,https://www.yes24.com/product/goods/143909071
484,선생님을 위한 8282 업무 자동화 with AI+파이썬+노코드,"강우혁, 김송희, 서승희, 송석리, 한솔, 정보 더 보기/감추기, 강우혁, 김송희, 서승희, 송석리, 한솔, 한준구, 황수빈",골든래빗,2025년 04월,25200,10.0,6,https://www.yes24.com/product/goods/143533211
485,"UX/UI 디자인 완벽 가이드: UI, 인터랙션, 프로토타이핑 편","조성봉, 이정은",위키북스,2025년 03월,25200,10.0,2,https://www.yes24.com/product/goods/143343835
486,일반통계학,서울대학교 자연과학대학 통계학과,한빛아카데미,2025년 03월,35000,,0,https://www.yes24.com/product/goods/143081338
487,개념탑재 오토캐드,"정인수, 이승열, 김애림, 이예진",피앤피북,2025년 02월,22500,,0,https://www.yes24.com/product/goods/142996257
488,Kotlin in Action 2/e,"세바스티안 아이그너, 로만 엘리자로프, 스베트라나 이사코바, 드미트리 제메로프, 오현석",에이콘출판사,2025년 02월,43200,10.0,2,https://www.yes24.com/product/goods/142690359
489,띠웅's 타이포그래피 with 프로크리에이트,띠웅,다산스마트에듀,2025년 01월,22500,9.8,18,https://www.yes24.com/product/goods/141828205
490,된다! 맥북&아이맥 - 맥OS 세쿼이아 판,"쌤쌤티비, 케이트",이지스퍼블리싱,2025년 01월,17100,10.0,7,https://www.yes24.com/product/goods/141262171
491,선생님을 위한 노션,임세범,앤써북,2025년 01월,19620,9.9,18,https://www.yes24.com/product/goods/140242586
492,앱인벤터로 20가지 인공지능 앱 만들기 with ChatBot과 생성형AI,"김수연, 전진아, 장문철",앤써북,2024년 12월,16920,10.0,4,https://www.yes24.com/product/goods/139777149
493,실무에 바로 쓰는 일잘러의 제안서 작성법,박서윤,제이펍,2024년 11월,15120,9.9,15,https://www.yes24.com/product/goods/139638401
494,AGI의 시대,한상기,한빛미디어,2024년 11월,19800,9.5,20,https://www.yes24.com/product/goods/139591837
495,데이터시각화를 하는 가장 쉬운 방법 by 구글 루커 스튜디오,천영훈,디지털북스,2024년 12월,18000,8.0,2,https://www.yes24.com/product/goods/138964141
496,된다! 7일 실무 워드,이충욱,이지스퍼블리싱,2024년 11월,16200,10.0,9,https://www.yes24.com/product/goods/136374348
497,AI 영화 제작,"민지영, 문수민, 전은재, 앤미디어",길벗,2024년 11월,24300,9.7,84,https://www.yes24.com/product/goods/136304038
498,한 권으로 배우는 게임 프로그래밍,"박태준, 박효재, 윤하연",한빛미디어,2024년 10월,25200,9.7,12,https://www.yes24.com/product/goods/135854770
499,이것이 우분투 리눅스다,"우재남, 박길식",한빛미디어,2024년 11월,32400,9.7,25,https://www.yes24.com/product/goods/135800272
500,규칙으로 배우는 임베디드 시스템: 기초 DSP와 제어 시스템,장선웅,북랩,2024년 10월,25200,10.0,2,https://www.yes24.com/product/goods/135441079
501,무조건 쿠팡에서 팔아라 그래야 산다,"하지혜, 오대장",우리네삶,2026년 01월,21600,10.0,46,https://www.yes24.com/product/goods/135223090
502,그림으로 이해하는 시스템 설계,"이시구로 나오키, 서수환",길벗,2024년 09월,19800,10.0,20,https://www.yes24.com/product/goods/133892049
503,콘셉트로 풀어내는 소프트웨어 디자인,"다니엘 잭슨, 이정표",에이콘출판사,2024년 09월,25200,,0,https://www.yes24.com/product/goods/133328190
504,잘 읽히는 보고서 문장의 비밀,임영균,한빛미디어,2024년 08월,16200,9.7,35,https://www.yes24.com/product/goods/131189891
505,색 잘 쓰는 디자이너,"고바야시 레나, 강아윤",이지스퍼블리싱,2024년 08월,16200,9.9,31,https://www.yes24.com/product/goods/128725552
506,어디에나 있고 무엇이든 하는 알고리즘 이야기,문병로,김영사,2024년 06월,12150,,0,https://www.yes24.com/product/goods/128251064
507,안드로이드 모의해킹 입문,박도현,비제이퍼블릭(BJ퍼블릭),2024년 06월,24300,9.7,6,https://www.yes24.com/product/goods/128141387
508,초등부터 중등까지 한 권으로 끝내는 엔트리와 40개의 작품들,"전진아, 김수연",앤써북,2024년 06월,15930,9.8,13,https://www.yes24.com/product/goods/128122789
509,혼자 해도 프로처럼 잘 만드는 굿즈 제작 비법,박정아,한빛미디어,2024년 06월,19800,9.7,39,https://www.yes24.com/product/goods/127788111
510,엔트리 인공지능 with 햄스터 로봇,"강윤지, 박찬규, 강성웅, 김원유, 심재민, 정보 더 보기/감추기, 강윤지, 박찬규, 강성웅, 김원유, 심재민, 김연구, 홍성용, 김경상, 정인재, 박광현",영진닷컴,2024년 05월,16200,9.5,4,https://www.yes24.com/product/goods/126829855
511,Do it! 조코딩의 첫 웹 개발,"조동근, 조경민",이지스퍼블리싱,2024년 05월,15300,8.5,17,https://www.yes24.com/product/goods/126594782
512,챗GPT 프롬프트 120% 질문 기술,"ChatGPT 비즈니스 연구회, 김모세",정보문화사,2024년 04월,13500,9.3,41,https://www.yes24.com/product/goods/126181417
513,코딩 테스트 합격자 되기 - C++ 편,박경록,골든래빗,2024년 05월,40500,10.0,25,https://www.yes24.com/product/goods/126161512
514,마인크래프트 초보자 가이드 New Edition,"Mojang Studio, 이주안",영진닷컴,2024년 04월,13500,9.6,15,https://www.yes24.com/product/goods/126010839
515,컴퓨터 밑바닥의 비밀,"루 샤오펑, 김진호",길벗,2024년 03월,29700,9.7,44,https://www.yes24.com/product/goods/125299750
516,만들면서 배우는 워드프레스,박현우,한빛미디어,2024년 03월,26100,9.7,30,https://www.yes24.com/product/goods/125131637
517,가상 면접 사례로 배우는 머신러닝 시스템 설계 기초,"알리 아미니안, 알렉스 쉬, 최종일",인사이트(insight),2024년 02월,24300,9.0,12,https://www.yes24.com/product/goods/124939147
518,Do it! 시뮬레이터+키트로 완성하는 아두이노 입문,박필준,이지스퍼블리싱,2024년 01월,22950,9.9,14,https://www.yes24.com/product/goods/124608984
519,팅커캐드 3D 디자인&코딩,이상범,REXmedia(렉스미디어),2024년 01월,12600,,0,https://www.yes24.com/product/goods/124536057
